,AMZN,GME,GOOG,JPM,SPY,XOM
2004-11-05,-0.009483,0.060591,,-0.0073160000000000005,0.0062629999999999995,0.003985
2004-11-08,0.020788,0.06131,,-0.001779,-0.00145,-0.004366
2004-11-09,0.002144,-0.037637000000000004,,-0.004328,-0.001964,-0.011822999999999998
2004-11-10,0.018449,-0.02683,,-0.004091,0.00077,0.007300999999999999
2004-11-11,0.019428,-0.00046699999999999997,,0.0059050000000000005,0.007609,-0.000201
2004-11-12,0.041978,0.098644,,-0.00025499999999999996,0.007891,0.015304
2004-11-15,0.010628,-0.014894000000000001,,-0.00025499999999999996,0.002457,-0.016659999999999998
2004-11-16,-0.020054,-0.036285,,-0.01762,-0.0071589999999999996,-0.0034289999999999998
2004-11-17,-0.004243,-0.013895,,-0.0051990000000000005,0.005938,0.011941
2004-11-18,0.011779,-0.004545,,-0.011758999999999999,0.001349,0.001
2004-11-19,-0.045083000000000005,-0.0621,,-0.010576,-0.011116999999999998,0.006593
2004-11-22,-0.012969999999999999,-0.036514000000000005,,0.0034739999999999997,0.004769,0.01052
2004-11-23,0.0068330000000000005,0.04093,,0.00026599999999999996,0.0015260000000000002,0.005696
2004-11-24,0.011485,0.042718,,0.003727,0.0023699999999999997,0.005664
2004-11-26,0.008773999999999999,0.010242,,-0.000265,-0.0007599999999999999,0.003107
2004-11-29,-0.0038369999999999997,-0.016129,,-0.010082,-0.004563,-0.0054210000000000005
2004-11-30,0.019004,-0.012178,,0.009113,0.000679,-0.002336
2004-12-01,0.00756,0.000474,,0.016733,0.011367,-0.001951
2004-12-02,0.004752,-0.001896,,0.00418,0.000839,-0.019159
2004-12-03,-0.001992,-0.002849,,-0.009886,-0.00067,0.001993
2004-12-06,-0.014966,0.001905,,0.001576,-0.000335,-0.0025859999999999998
2004-12-07,-0.032666,0.002852,,-0.008132,-0.009311,-0.008775
2004-12-08,0.013613,0.015165999999999999,,-0.006876,0.005843,0.006439
2004-12-09,0.028409,0.0,,0.0037280000000000004,0.003536,0.005998
2004-12-10,-0.019337,0.010738000000000001,,-0.001592,0.001007,-0.003378
2004-12-13,0.019974000000000002,-0.006928,,0.016476,0.008715,0.010369
2004-12-14,0.015315,-0.012558,,0.012809999999999998,0.003489,-0.000197
2004-12-15,0.013848000000000001,0.0014130000000000002,,0.0074860000000000005,0.000745,-0.0029609999999999997
2004-12-16,-0.023171,0.009878,,-0.002562,-0.005294999999999999,-0.008117
2004-12-17,-0.000999,-0.014905,,-0.010532,-0.00194,-0.005988
2004-12-20,-0.026493000000000003,-0.0061470000000000006,,0.002077,0.00025100000000000003,0.025301
2004-12-21,0.011297,0.008563,,0.012176,0.007701,0.012338
2004-12-22,0.0033,0.034434,,-0.001024,0.002409,-0.007738
2004-12-23,-0.014929,-0.021432000000000003,,0.003331,0.000746,0.013258
2004-12-27,0.085281,-0.006523999999999999,,-0.00383,-0.00207,-0.020974
2004-12-28,0.056331,0.043621,,0.0051270000000000005,0.005476,0.0033410000000000002
2004-12-29,0.004257,0.003596,,-0.001275,0.001485,0.001567
2004-12-30,0.003347,0.005822000000000001,,-0.002043,-0.001895,-0.001956
2004-12-31,-0.015121,-0.004452,,-0.001791,-0.0021460000000000003,0.004507
2005-01-03,0.005193,-0.03712,,0.003589,-0.004716000000000001,-0.022825
2005-01-04,-0.053459000000000007,-0.010683,,-0.010306,-0.012219,-0.006788
2005-01-05,-0.00878,-0.000939,,0.002083,-0.006901000000000001,-0.005226
2005-01-06,-0.017237,-0.006109,,0.005716,0.005084,0.012729999999999998
2005-01-07,0.030938,-0.07565000000000001,,-0.008008,-0.001433,-0.006584
2005-01-10,-0.011342000000000001,-0.007673,,-0.0033850000000000004,0.0047279999999999996,0.003816
2005-01-11,-0.0047799999999999995,-0.012887,,-0.009668,-0.006891,-0.002601
2005-01-12,0.01585,-0.005744,,0.002375,0.0033,0.014844999999999999
2005-01-13,0.007092,-0.0031509999999999997,,-0.005790999999999999,-0.008012,-0.000791
2005-01-14,0.045774999999999996,0.0036880000000000003,,0.001059,0.0052710000000000005,0.010287
2005-01-18,0.000673,0.014173,,0.015604,0.010403,0.00842
2005-01-19,-0.013908,0.00207,,-0.014582999999999999,-0.010463,-0.008738000000000001
2005-01-20,-0.036397,-0.009814,,-0.015592,-0.00609,-0.006464
2005-01-21,-0.028329,-0.0036520000000000003,,-0.010738000000000001,-0.006128,-0.005521000000000001
2005-01-24,-0.01895,-0.02199,,0.000814,-0.00197,0.013680000000000001
2005-01-25,0.013868,0.000535,,-0.000542,0.002831,0.003912
2005-01-26,0.00977,0.023007,,-0.000814,0.002995,0.007208
2005-01-27,0.023464,0.006276,,-0.002172,0.001706,0.000967
2005-01-28,-0.002127,-0.022869,,0.006803,0.0,-0.009275
2005-01-31,0.023685,0.015426,,0.008919,0.006216,0.006437000000000001
2005-02-01,-0.017122,0.009429,,0.004554,0.006347,0.032364000000000004
2005-02-02,-0.014124000000000001,0.039958,,0.000533,0.003027,0.012390000000000002
2005-02-03,-0.146371,-0.021457,,-0.0034649999999999998,-0.001341,0.01094
2005-02-04,-0.000839,0.00255,,0.008024,0.009403,0.014123000000000002
2005-02-07,-0.00084,-0.008138,,0.007429,-0.001331,0.00199
2005-02-08,0.017092,0.0,,-0.005531,0.001166,0.011791000000000001
2005-02-09,-0.011295,-0.019487,,-0.006886,-0.007487000000000001,-0.004303
2005-02-10,-0.003065,-0.01046,,-0.001333,0.003604,0.014403999999999998
2005-02-11,0.0,0.012156,,0.0008010000000000001,0.008602,-0.004082
2005-02-14,0.006987,0.005222,,0.0005340000000000001,-0.000745,0.012832
2005-02-15,0.003053,0.022857,,0.001333,0.003729,0.0015840000000000001
2005-02-16,-0.013282,0.000508,,-0.005859,0.00066,0.027407
2005-02-17,0.000841,0.0030459999999999997,,-0.014733000000000001,-0.008085,-0.005985000000000001
2005-02-18,-0.010647,-0.01164,,-0.0073409999999999994,0.001331,0.022019999999999998
2005-02-22,-0.016709,-0.041987,,-0.015886,-0.014868,-0.019525
2005-02-23,-0.016705,0.006947999999999999,,0.015307999999999999,0.007167,0.020086
2005-02-24,0.01611,-0.012739,,0.005482,0.006614,0.028778
2005-02-25,0.008648,0.033871000000000005,,0.007906,0.009897,0.034844
2005-02-28,0.005430000000000001,0.00936,,-0.011361000000000001,-0.006588,0.00079
2005-03-01,0.0059689999999999995,0.044307,,0.014774,0.004974,-0.019112
2005-03-02,0.003108,0.000493,,-0.002696,-0.000495,0.009340000000000001
2005-03-03,0.004225,0.003452,,0.000541,0.000413,0.005903
2005-03-04,0.00561,0.016708,,0.01351,0.012457000000000001,0.008246999999999999
2005-03-07,0.01311,0.0058,,-0.004532,0.000489,-0.008966
2005-03-08,-0.013491,-0.013455,,-0.010712,-0.0037459999999999998,0.001587
2005-03-09,-0.012029000000000001,-0.013151,,-0.012723,-0.011116999999999998,-0.036608999999999996
2005-03-10,-0.013814,0.001974,,-0.0030159999999999996,0.002232,-0.006908999999999999
2005-03-11,-0.004583,-0.000493,,-0.006876,-0.007011,0.011264000000000001
2005-03-14,-0.004317,-0.03105,,0.009416,0.00623,0.003767
2005-03-15,-0.012139,0.077823,,-0.005487,-0.008255,-0.015176
2005-03-16,-0.00907,-0.018405,,0.0,-0.00849,-0.000994
2005-03-17,0.002952,0.011057999999999998,,-0.0027589999999999997,0.0020150000000000003,0.019903999999999998
2005-03-18,0.005593,-0.000476,,-0.0038729999999999997,-0.002969,0.018865
2005-03-21,-0.014343999999999999,-0.019504999999999998,,-0.006109,-0.0037119999999999996,-0.007981
2005-03-22,-0.015444,-0.053857,,-0.020397,-0.010161,-0.020113
2005-03-23,0.000905,0.125641,,-0.0037080000000000004,0.0008550000000000001,-0.013300000000000001
2005-03-24,-0.009042,0.027334999999999998,,0.0,0.001197,-0.018139000000000002
2005-03-28,0.015510999999999999,0.038581,,-0.00229,0.001451,-0.0018640000000000002
2005-03-29,0.001198,-0.036294,,-0.007747,-0.006649,-0.010528
2005-03-30,0.026623,0.006646,,0.010700000000000001,0.014159,0.016647000000000002
2005-03-31,-0.001457,-0.024648,,-0.010014,-0.001862,0.006077
2005-04-01,-0.007587,-0.017599,,-0.010116,-0.004493,0.01594
2005-04-04,0.029109,0.00045900000000000004,,-0.004129,0.001703,0.001652
2005-04-05,0.008,0.015152,,0.023986,0.0047610000000000005,-0.009728
2005-04-06,-0.013039,-0.008141,,0.002892,0.003469,0.013986
2005-04-07,0.002298,0.002736,,0.0034599999999999995,0.005396,-0.0008210000000000001
2005-04-08,-0.008596,-0.00955,,-0.008621,-0.010399,-0.013804
2005-04-11,0.0,-0.012397,,0.003478,0.0007630000000000001,0.004666
2005-04-12,0.000867,0.020456,,0.012132,0.005166,0.002322
2005-04-13,-0.009529,-0.01959,,-0.013413,-0.011794,-0.021182
2005-04-14,-0.009621,-0.028346,,-0.010992,-0.013043,-0.006762000000000001
2005-04-15,-0.027966,0.033477,,-0.007605,-0.013993,-0.043574
2005-04-18,-0.000606,0.09717700000000001,,0.020925,0.0030659999999999997,0.018865
2005-04-19,-0.006666999999999999,0.016449000000000002,,0.008949,0.007948,0.024104999999999998
2005-04-20,0.014338,-0.028216,,-0.005436,-0.01395,-0.025414
2005-04-21,0.014436,0.021349,,0.008055,0.01942,0.037452
2005-04-22,-0.020457,-0.011288,,-0.004852,-0.0037930000000000004,0.002362
2005-04-25,0.014831,0.030021,,0.008603,0.006575999999999999,0.009088
2005-04-26,-0.024456000000000002,0.009031,,-0.002559,-0.009714,-0.011508000000000001
2005-04-27,-0.030266,-0.004475,,0.011973000000000001,0.003906,-0.015016
2005-04-28,0.025221,0.002452,,-0.013521,-0.012538,-0.040767
2005-04-29,-0.00492,0.003261,,0.013421,0.013573,0.018393
2005-05-02,0.022868,0.041853,,0.002254,0.0056159999999999995,0.012450000000000001
2005-05-03,0.003323,-0.0054600000000000004,,-0.001968,0.0017180000000000001,-0.021476000000000002
2005-05-04,0.022584,-0.013725000000000001,,0.016901,0.007719,0.012920000000000001
2005-05-05,0.0,0.025844999999999996,,-0.005540000000000001,-0.00034,0.00996
2005-05-06,0.01649,0.001163,,-0.008078,-0.00315,-0.0034599999999999995
2005-05-09,0.0034760000000000004,-0.003097,,0.009829,0.006235000000000001,0.007118
2005-05-10,-0.011836,-0.003495,,-0.022803,-0.010355000000000001,-0.013446
2005-05-11,-0.011977999999999999,0.002728,,0.004553,0.005489000000000001,0.0061470000000000006
2005-05-12,0.000887,0.002721,,-0.013314,-0.011003,-0.043114
2005-05-13,0.001477,-0.012016,,-0.010623,-0.001984,-0.02043
2005-05-16,0.018879,0.007062000000000001,,0.008125,0.009333000000000001,-0.006518
2005-05-17,0.005501000000000001,0.020647000000000002,,0.013529,0.006678,0.009559999999999999
2005-05-18,0.017276,0.037023,,0.023857,0.010291,-0.003899
2005-05-19,0.007359,0.031285,,0.0038829999999999997,0.004209,0.021994
2005-05-20,-0.002529,0.0,,-0.003592,-0.0014249999999999998,-0.014955000000000001
2005-05-23,0.00507,0.018557999999999998,,-0.00416,0.005541000000000001,0.013701000000000001
2005-05-24,-0.003924,0.042397,,-0.000557,-0.0023380000000000002,0.005297
2005-05-25,-0.008159999999999999,-0.038992,,0.000557,-0.0007530000000000001,0.011628000000000001
2005-05-26,0.005674,0.03078,,0.000835,0.00536,0.009698
2005-05-27,0.0014099999999999998,0.013573,,-0.003895,0.001666,0.010317
2005-05-31,0.00028199999999999997,-0.02377,,-0.0013969999999999998,-0.006403,-0.010563
2005-06-01,0.031821999999999996,0.030177999999999996,,0.00028000000000000003,0.008537,0.016904
2005-06-02,-0.0062770000000000005,0.001997,,-0.000559,0.0021579999999999998,0.0029749999999999998
2005-06-03,-0.022521,0.032558,,-0.0053159999999999995,-0.005051,-0.002966
2005-06-06,0.005058,0.046654,,-0.0011250000000000001,-0.000916,0.007873999999999999
2005-06-07,-0.011741999999999999,-0.01537,,-0.000845,0.00075,-0.0026040000000000004
2005-06-08,-0.01471,-0.025913,,0.0053549999999999995,-0.0018310000000000002,-0.012533
2005-06-09,0.010623,0.034935999999999995,,-0.004766,0.0047539999999999995,0.030143
2005-06-10,-0.007102000000000001,0.014865,,-0.001972,-0.002324,-0.001027
2005-06-13,-0.002289,-0.005188000000000001,,0.001976,0.0031609999999999997,0.001199
2005-06-14,0.004875,-0.006748,,0.002817,0.002322,0.001711
2005-06-15,0.0057079999999999995,0.035207,,0.00309,0.001903,0.011956
2005-06-16,0.009648,-0.015811,,0.005321,0.00256,0.014684
2005-06-17,-0.007589,0.002425,,0.005013999999999999,0.0037019999999999996,0.012808
2005-06-20,0.010762,-0.020562,,-0.0008309999999999999,0.00033,-0.0006569999999999999
2005-06-21,-0.008686000000000001,-0.010497000000000001,,-0.000277,0.000577,-0.022021000000000002
2005-06-22,-0.004522,0.014041,,0.006104000000000001,0.000823,0.0026889999999999996
2005-06-23,0.005963,0.0,,-0.009101,-0.014066,-0.010893
2005-06-24,-0.011572,-0.012308,,-0.010019,-0.007342,-0.014740999999999999
2005-06-27,-0.014849000000000001,-0.016198999999999998,,0.000562,0.001429,0.019776000000000002
2005-06-28,-0.022899,0.026598999999999998,,0.009272,0.008393000000000001,-0.0035410000000000003
2005-06-29,-0.010679000000000001,0.001542,,0.001114,-0.002663,-0.011000000000000001
2005-06-30,-0.007796,0.007391,,-0.017798,-0.005424,-0.016597999999999998
2005-07-01,-0.00544,0.0030570000000000003,,0.002287,0.0029370000000000004,0.014616
2005-07-05,0.035552,0.008534,,-0.002567,0.008031,0.031383999999999995
2005-07-06,-0.0005870000000000001,0.016319,,-0.01058,-0.008381999999999999,-0.017127
2005-07-07,-0.0029360000000000002,0.017544,,-0.004046,0.003934,0.006936
2005-07-08,0.022968000000000002,0.027469,,0.010157000000000001,0.011420999999999999,-0.002016
2005-07-11,0.024467,0.008817,,0.004309,0.00511,0.009596
2005-07-12,0.02023,0.006484,,0.008295,0.002624,-0.001334
2005-07-13,0.005508,-0.006162,,0.006808999999999999,0.0013900000000000002,-0.0021709999999999998
2005-07-14,0.018625,-0.0031,,0.005635,0.003921,-0.019577999999999998
2005-07-15,-0.001076,-0.005089,,0.004763,-0.00057,-0.007339
2005-07-18,0.001077,-0.005968,,-0.00976,-0.0039889999999999995,-0.000172
2005-07-19,0.026351,0.0,,-0.008448,0.005476,0.010834
2005-07-20,0.0,0.008576,,-0.0014199999999999998,0.003414,0.0037430000000000002
2005-07-21,-0.005764,-0.00737,,0.006826,-0.0058330000000000005,-0.018814
2005-07-22,0.0,-0.016562,,0.00565,0.0066820000000000004,0.027811
2005-07-25,0.0,-0.007549,,-0.004494000000000001,-0.002833,0.0073950000000000005
2005-07-26,-0.005534,-0.0038030000000000004,,-0.001975,0.0012180000000000001,-0.005672
2005-07-27,0.15659800000000001,0.026725,,-0.000565,0.003648,0.0
2005-07-28,0.046506,0.011156,,0.0031119999999999997,0.006301,0.006711
2005-07-29,-0.011602,-0.028288999999999998,,-0.009023999999999999,-0.006663,-0.020833
2005-08-01,-0.004873,-0.006987,,0.004553,-0.000727,0.00817
2005-08-02,0.035166,0.017297,,0.007082000000000001,0.005985000000000001,0.009792
2005-08-03,-0.0086,-0.011238999999999999,,0.001688,0.002653,-0.013543000000000001
2005-08-04,-0.014097,-0.024483,,-0.0042120000000000005,-0.008017999999999999,-0.008136
2005-08-05,-0.0041789999999999996,-0.037944,,-0.005921999999999999,-0.006790000000000001,-0.007348
2005-08-08,0.008615000000000001,0.00031099999999999997,,-0.007376000000000001,-0.001872,0.013083000000000001
2005-08-09,0.005913000000000001,0.021422,,0.001143,0.006032999999999999,0.010365
2005-08-10,-0.025474,0.001216,,-0.006566,-0.000486,0.012337
2005-08-11,0.010054,-0.013358000000000002,,0.000287,0.003973,0.017529
2005-08-12,-0.02234,-0.033846,,-0.014363999999999998,-0.006138,0.0016409999999999999
2005-08-15,0.019005,0.004777,,0.00991,0.006176,-0.010319
2005-08-16,-0.017096,-0.04691,,-0.00202,-0.013003,-0.022344
2005-08-17,-0.003388,-0.020619000000000002,,-0.0034699999999999996,-8.2e-05,-0.015066999999999999
2005-08-18,-0.00884,0.098132,,0.005804,-8.2e-05,-0.001203
2005-08-19,-0.000229,0.019790000000000002,,-0.0034620000000000002,0.0022919999999999998,0.012218
2005-08-22,0.001144,0.038508,,-0.0008690000000000001,0.0,0.00425
2005-08-23,-0.007996,0.018394,,-0.004636,-0.001878,-0.0011849999999999999
2005-08-24,-0.024182000000000002,-0.010894,,-0.014556,-0.008917000000000001,-0.002034
2005-08-25,-0.001416,-0.001449,,0.007976,0.0036320000000000002,0.005095
2005-08-26,0.001418,-0.012771999999999999,,-0.013774999999999999,-0.006826,-0.013011
2005-08-29,0.009913,-0.007645,,0.007727,0.007701,0.000171
2005-08-30,-0.007011,-0.012741,,-0.009732,-0.005259000000000001,0.0032519999999999997
2005-08-31,0.004941999999999999,0.012905,,0.009232,0.012639000000000001,0.022010000000000002
2005-09-01,-0.020141,-0.007407,,0.0050160000000000005,-0.0007340000000000001,0.029716
2005-09-02,-0.007887,0.009851,,0.0014680000000000001,-0.001796,-0.016212999999999998
2005-09-06,0.050831,0.055868,,0.013486,0.011695,0.006262
2005-09-07,0.002522,0.014277999999999999,,0.009257,0.001698,0.006551
2005-09-08,-0.017608,-0.006071999999999999,,-0.007165,-0.0033090000000000003,-0.002603
2005-09-09,-0.00023300000000000003,0.00361,,0.005195999999999999,0.008907,0.030994999999999998
2005-09-12,0.036088,0.006087,,-0.00718,-0.002006,-0.010759000000000001
2005-09-13,-0.012809,-0.0033,,-0.012149,-0.005548999999999999,-0.010397
2005-09-14,-0.018894,0.012693000000000001,,0.002635,-0.003639,0.009698
2005-09-15,-0.009049,-0.023433000000000002,,-0.0032129999999999997,-0.000487,-0.00016
2005-09-16,0.002107,0.0050219999999999996,,0.025198,0.007108,0.019853
2005-09-19,-0.001168,-0.00111,,-0.011432,-0.00332,0.0146
2005-09-20,-0.020585,-0.018621000000000002,,-0.0017349999999999998,-0.008449,-0.001547
2005-09-21,-0.014807999999999998,-0.062022,,-0.015059,-0.009340000000000001,0.0068189999999999995
2005-09-22,0.020121000000000003,0.008454,,0.007057,0.003556,0.000154
2005-09-23,0.002614,0.011976,,-0.005254999999999999,0.000824,-0.017698000000000002
2005-09-26,0.027258,-0.015088999999999998,,-0.004403000000000001,0.001153,0.012062999999999999
2005-09-27,-0.0041530000000000004,-0.017122,,-0.0011790000000000001,-0.000247,0.00031
2005-09-28,0.004866,0.003973,,0.001181,0.000987,0.001238
2005-09-29,0.032742,-0.022831,,0.012677,0.008137,0.0015459999999999998
2005-09-30,0.011386,-0.019625999999999998,,-0.012226999999999998,0.003098,-0.019444
2005-10-03,0.015673,-0.015888,,0.005600000000000001,-0.0035759999999999998,-0.016525
2005-10-04,-0.023473,0.016468,,-0.005328,-0.011255999999999999,-0.031045
2005-10-05,-0.009793,0.016836,,-0.004464,-0.013117,-0.026424
2005-10-06,-0.010789,-0.031553,,0.006278000000000001,-0.003594,-0.0064459999999999995
2005-10-07,-0.006589,-0.009677,,0.00713,0.00344,0.017586
2005-10-10,0.000915,0.017589999999999998,,-0.011209,-0.008444,-0.018456
2005-10-11,-0.008227,-0.010883,,-0.006265,-0.001433,0.015385
2005-10-12,-0.019584999999999998,-0.004854,,-0.001201,-0.007853,-0.007744
2005-10-13,0.001645,-0.0029270000000000003,,0.014427,-0.000596,-0.013234
2005-10-14,0.027452,0.009459,,0.009778,0.010559,0.008253
2005-10-17,0.028089,0.019386,,-0.002347,0.0037080000000000004,0.0037519999999999997
2005-10-18,-0.008218999999999999,0.040887,,-0.006765,-0.01083,-0.043493000000000004
2005-10-19,0.0271,0.034104999999999996,,0.028428,0.016635999999999998,0.015453
2005-10-20,-0.018535,0.002356,,0.000576,-0.017616,-0.034459
2005-10-21,0.020884,0.001469,,0.010934999999999999,0.003909,0.00308
2005-10-24,0.021328,0.018187,,0.017932999999999998,0.015491,0.026729
2005-10-25,-0.016194,0.027658000000000002,,-0.001119,-0.002001,0.006157
2005-10-26,-0.13905099999999998,-0.050182000000000004,,0.010638000000000002,-0.0029230000000000003,-0.017483
2005-10-27,-0.017358,-0.024793,,-0.001939,-0.010639000000000001,-0.010676000000000001
2005-10-28,-0.0028160000000000004,0.043584,,0.011378999999999998,0.014395,0.012769999999999998
2005-10-31,0.023363000000000002,0.029002,,0.00494,0.002755,-0.003019
2005-11-01,0.012795,0.003382,,0.006281,0.002997,0.004631
2005-11-02,0.009413,0.018258,,0.009498,0.010457000000000001,0.017376
2005-11-03,0.019877,0.020413999999999998,,-0.002957,0.004271,0.020739
2005-11-04,-0.011309,-0.016491,,0.005932,-0.0013089999999999998,-0.011439
2005-11-07,0.007300999999999999,0.02254,,0.009917,0.000983,-0.013817
2005-11-08,0.01353,-0.021774,,-0.009023,0.0,0.009858
2005-11-09,-0.013111,0.015664,,0.010177,0.0013089999999999998,0.002266
2005-11-10,0.018841,-0.00487,,0.015907,0.007762,-0.018261
2005-11-11,0.011854,-0.023654,,-0.001566,0.003405,0.00124
2005-11-14,-0.003515,0.005568999999999999,,-0.003398,-0.000566,0.0023
2005-11-15,0.045145,-0.015785,,-0.01049,-0.003638,-0.0038829999999999997
2005-11-16,0.019123,-0.002532,,0.00212,0.002029,0.013290999999999999
2005-11-17,0.031788,0.007616,,0.003174,0.009312,0.003498
2005-11-18,0.02653,0.015398,,0.002636,0.0039310000000000005,0.015162
2005-11-21,0.000208,0.042184,,-0.005522,0.0050349999999999995,0.019227
2005-11-22,0.017920000000000002,-0.032275,,0.010048,0.004294,0.004885
2005-11-23,-0.012487,-0.030618,,0.015183,0.0057799999999999995,0.0035199999999999997
2005-11-25,-0.003731,0.030457,,0.002063,0.000787,0.0040089999999999995
2005-11-28,0.006034,-0.037219,,0.001029,-0.007078999999999999,-0.022792
2005-11-29,0.004137,-0.005401,,0.001542,-0.001109,-0.00681
2005-11-30,-0.0018540000000000002,-0.038582,,-0.018224,-0.005393,-0.005314
2005-12-01,0.011143,-0.000892,,0.008366,0.010206999999999999,0.022747000000000003
2005-12-02,0.001224,0.047306999999999995,,0.010889,0.001263,-0.004718
2005-12-05,-0.004688,-0.009091,,-0.0035909999999999996,-0.0021279999999999997,0.007449
2005-12-06,0.008806000000000001,0.00344,,0.0,0.001896,0.003025
2005-12-07,-0.008729,-0.018857,,-0.009781,-0.005835,-0.011225
2005-12-08,-0.00983,0.009027,,0.004679,-0.000635,0.006777
2005-12-09,0.008066,-0.020202,,0.012159999999999999,0.0026190000000000002,-0.015483
2005-12-12,0.006771,0.0058909999999999995,,0.000767,0.00095,0.006154
2005-12-13,0.008763,-0.036309999999999995,,0.006641,0.006801000000000001,0.003398
2005-12-14,-0.001818,0.000304,,0.003552,0.003927,0.013546
2005-12-15,0.0014169999999999999,-0.039792999999999995,,0.0007589999999999999,-0.002895,-0.006181
2005-12-16,-0.005457,-0.0022140000000000003,,0.005306,-0.003222,-0.024038
2005-12-19,-0.017070000000000002,-0.021242999999999998,,-0.004775,-0.005143999999999999,-0.0062
2005-12-20,-0.004755,-0.013605,,0.0,0.000955,0.003986
2005-12-21,0.017241,0.011166,,0.005808,0.0015890000000000001,-0.005697
2005-12-22,0.005104999999999999,-0.00812,,0.005523,0.005237,-0.008681
2005-12-23,0.0,0.002947,,0.003745,0.000553,0.0
2005-12-27,-0.013408999999999999,0.007835,,-0.0024879999999999998,-0.010177,-0.021541
2005-12-28,-0.010297,0.021056,,-0.004738,0.002232,0.006802
2005-12-29,-0.001457,0.007613999999999999,,-0.001253,-0.0044529999999999995,-0.000178
2005-12-30,-0.017504,0.001889,,-0.004265,-0.005432,-0.001245
2006-01-03,0.00912,0.015399000000000001,,0.012598,0.017589,0.040947
2006-01-04,-0.006936,0.035283,,-0.005770999999999999,0.004736000000000001,0.0017100000000000001
2006-01-05,0.008466,0.115396,,0.003029,0.000628,-0.004951
2006-01-06,0.004617,0.032431,,0.007046,0.008322000000000001,0.019732
2006-01-09,-0.016503,-0.004933,,0.016242,0.002569,-0.000505
2006-01-10,-0.030352999999999998,0.009653,,0.001475,0.00101,0.007744
2006-01-11,-0.015794,0.012402999999999999,,-0.000737,0.003181,0.006848999999999999
2006-01-12,-0.012686,-0.016335,,-0.018428,-0.003944,-0.010452999999999999
2006-01-13,0.000902,-0.005189,,-0.000751,-0.0009320000000000001,0.0223
2006-01-17,-0.009009,-0.0018260000000000001,,-0.005261,-0.00272,0.009349
2006-01-18,0.007272999999999999,-0.005487,,-0.010829,-0.003974,-0.013975
2006-01-19,0.002933,0.016553,,-0.005601,0.003834,0.013514
2006-01-20,-0.011923999999999999,-0.014732,,-0.025858,-0.018237,-0.015771999999999998
2006-01-23,-0.004326,-0.000525,,0.005782000000000001,0.003572,0.011069
2006-01-24,0.006632,0.0,,-0.004181000000000001,0.001028,-0.003922
2006-01-25,-0.009541,0.005512,,0.009709,0.0008690000000000001,-0.012303
2006-01-26,0.024771,0.010702,,0.028845999999999997,0.005527,-0.004318
2006-01-27,0.012086,0.010847,,0.004041,0.009265,0.022351999999999997
2006-01-30,-0.00575,0.010475000000000002,,0.002516,-0.0007779999999999999,0.029695
2006-01-31,-0.003114,0.019216,,-0.002509,-0.007319,-0.005704
2006-02-01,-0.018742,0.046639,,0.0032700000000000003,0.006979999999999999,-0.012749
2006-02-02,-0.028195,-0.003081,,0.002758,-0.011605,0.0
2006-02-03,-0.103182,0.012126,,-0.011503000000000001,-0.004965,-0.00904
